Data,Volume (hm³),Volume (%),Chuva (mm),Vazão natural (m³/s),Vazão a jusante (m³/s)
2018-04-15,524.29775,53.3869,0,17.502,5.35
2018-04-16,523.34759,53.29014,0.3,17.308,5.35
2018-04-17,522.17167,53.17041,0.05,16.065,5.35
2018-04-18,521.0666,53.05788,0,16.878,5.35
2018-04-19,519.72799,52.92158,0,14.655,5.35
2018-04-20,518.29377,52.77554,0,15.212,5.35
2018-04-21,516.82749,52.62623,0,14.171,5.69
2018-04-22,515.02456,52.44265,0,10.469,6.1
2018-04-23,513.47619,52.28498,0,12.452,6.1
2018-04-24,511.98881,52.13353,0,14.28,6.08
2018-04-25,510.35073,51.96673,0,12.504,6.58
2018-04-26,508.58933,51.78738,0,11.58,6.6
2018-04-27,507.29415,51.65549,0,17.402,6.6
2018-04-28,505.89798,51.51333,0,16.929,6.6
2018-04-29,504.19177,51.33959,0,12.451,6.6
2018-04-30,502.55257,51.17268,0,12.555,6.6
2018-05-01,500.76907,50.99108,0,11.081,6.6
2018-05-02,499.37777,50.8494,0,13.696,6.6
2018-05-03,497.71044,50.67963,0,11.211,6.6
2018-05-04,496.05537,50.5111,0,12.215,7.26
2018-05-05,494.33213,50.33563,0,11.065,7.6
2018-05-06,492.65561,50.16492,0,11.494,7.6
2018-05-07,490.90493,49.98665,0,11.142,7.6
2018-05-08,489.14545,49.80749,0.1,10.779,7.6
2018-05-09,487.36854,49.62656,0,9.705,7.6
2018-05-10,485.63565,49.45011,0,7.879,7.6
2018-05-11,483.93187,49.27662,0,8.827,7.6
2018-05-12,482.37513,49.1181,0,11.579,7.6
2018-05-13,480.66636,48.94411,0,10.968,7.6
2018-05-14,478.99594,48.77401,0,9.893,7.6
2018-05-15,477.11657,48.58265,0,10.08,7.6
2018-05-16,475.65602,48.43393,2,13.224,7.6
2018-05-17,474.47619,48.31379,0.2,12.185,7.6
2018-05-18,473.40835,48.20505,0,10.906,7.6
2018-05-19,472.00983,48.06265,0.05,11.471,7.23
2018-05-20,470.85098,47.94465,11,12.762,7.1
2018-05-21,469.8625,47.844,0.1,14.954,6.71
2018-05-22,468.14021,47.66862,0.1,10.171,6.6
2018-05-23,466.65863,47.51776,0.1,11.036,6.6
2018-05-24,465.34508,47.38401,0,12.904,6.6
2018-05-25,463.73248,47.2198,0,12.4,6.6
2018-05-26,461.97604,47.04095,0,10.726,6.6
2018-05-27,460.35627,46.87602,0,12.784,6.6
2018-05-28,458.72517,46.70993,0,10.709,6.6
2018-05-29,456.93682,46.52783,0,10.465,6.6
2018-05-30,455.71277,46.40319,0,10.4,6.6
2018-05-31,454.7127,46.30136,0,11.86,6.6
2018-06-01,453.516,46.17951,0,7.744,6.6
2018-06-02,452.49429,46.07547,0,11.348,6.6
2018-06-03,451.57928,45.9823,0,12.502,6.6
2018-06-04,450.89829,45.91296,0,11.168,6.6
2018-06-05,449.9037,45.81168,0,11.227,6.6
2018-06-06,449.17233,45.73721,0.1,11.69,6.6
2018-06-07,448.39846,45.65841,4.3,12.007,6.6
2018-06-08,448.22328,45.64057,8.5,20.224,6.6
2018-06-09,448.43466,45.6621,0.05,23.771,6.6
2018-06-10,448.03633,45.62154,0.1,16.348,6.6
2018-06-11,447.59367,45.57646,0.1,15.306,6.6
2018-06-12,446.88896,45.5047,0.1,13.634,6.06
2018-06-13,446.28741,45.44345,5.4,12.514,5.6
2018-06-14,445.77021,45.39079,0.2,14.159,5.6
2018-06-15,445.38944,45.35201,0,13.732,5.6
2018-06-16,444.56931,45.2685,0,10.706,5.6
2018-06-17,443.85125,45.19539,0,10.56,5.6
2018-06-18,443.1812,45.12716,0,11.821,5.6
2018-06-19,442.31558,45.03902,0,9.755,5.61
2018-06-20,441.32041,44.93768,0,10.127,6.59
2018-06-21,440.48391,44.85251,0.1,12.534,6.6
2018-06-22,439.41162,44.74332,0.1,8.389,6.61
2018-06-23,438.23178,44.62318,0.1,8.59,8.08
2018-06-24,437.09371,44.5073,0,9.195,8.1
2018-06-25,436.19159,44.41544,0.1,10.055,8.1
2018-06-26,435.0443,44.29862,0,9.584,8.1
2018-06-27,433.99631,44.1919,0,10.662,8.1
2018-06-28,432.96796,44.08719,0,9.244,8.1
2018-06-29,431.87176,43.97557,0.2,9.303,8.1
2018-06-30,430.33895,43.81949,0.1,10.341,8.1
2018-07-01,429.03175,43.68638,0.1,9.859,8.1
2018-07-02,427.99791,43.58111,0.1,9.343,8.1
2018-07-03,426.48844,43.42741,0.05,7.235,8.1
2018-07-04,425.3852,43.31507,0,8.057,8.1
2018-07-05,424.2859,43.20314,0,10.495,8.1
2018-07-06,422.96757,43.0689,0.2,6.669,8.1
2018-07-07,421.49667,42.91912,0.1,4.908,8.1
2018-07-08,420.10984,42.77791,0,5.253,8.1
2018-07-09,418.91842,42.65659,0.1,6.575,8.1
2018-07-10,417.76588,42.53923,0,7.067,8.1
2018-07-11,416.65654,42.42627,0.1,8.086,8.1
2018-07-12,415.23891,42.28192,0,5.42,8.6
2018-07-13,414.06762,42.16265,0,8.206,8.6
2018-07-14,412.85329,42.039,0,7.11,8.6
2018-07-15,411.52411,41.90366,0,6.35,8.6
2018-07-16,410.19499,41.76832,0.1,7.204,8.6
2018-07-17,408.74875,41.62106,0,7.629,8.6
2018-07-18,407.46069,41.4899,0.1,8.66,8.6
2018-07-19,406.0768,41.34899,0,7.264,8.6
2018-07-20,404.53875,41.19237,0.1,6.638,8.6
2018-07-21,403.04679,41.04045,0.1,7.03,8.6
2018-07-22,401.62805,40.89599,0,7.171,8.6
2018-07-23,400.55844,40.78707,0,9.135,8.6
2018-07-24,399.17387,40.64609,0,8.047,8.6
2018-07-25,397.70738,40.49676,0,7.502,9.6
2018-07-26,396.28854,40.35229,0,6.23,9.6
2018-07-27,394.60772,40.18114,0,6.162,9.6
2018-07-28,392.97667,40.01506,0,7.235,9.6
2018-07-29,391.61212,39.87611,0,8.385,9.6
2018-07-30,390.17436,39.72971,0,6.547,9.6
2018-07-31,388.97925,39.60802,10.7,10.595,9.6
2018-08-01,388.55618,39.56494,7.4,16.4,7.73
2018-08-02,388.23989,39.53273,11.85,17.005,7.1
2018-08-03,387.80075,39.48802,1.2,16.602,6.27
2018-08-04,389.12902,39.62327,21.2,32.445,4.02
2018-08-05,389.49804,39.66084,0,22.797,3.1
2018-08-06,389.76132,39.68765,3.2,19.68,3.1
2018-08-07,390.77036,39.7904,14.6,27.817,2.34
2018-08-08,391.52661,39.8674,0,26.038,2.1
2018-08-09,392.03116,39.91878,4.1,24.142,2.1
2018-08-10,391.5194,39.86667,0.1,10.827,2.1
2018-08-11,391.21585,39.83576,0,12.736,2.11
2018-08-12,390.74188,39.7875,0,13.481,3.17
2018-08-13,389.84117,39.69578,0,9.718,7.1
2018-08-14,388.40756,39.54981,0,5.855,7.1
2018-08-15,387.24672,39.4316,0,8.387,7.14
2018-08-16,386.0328,39.30799,0,10.758,9.16
2018-08-17,384.6451,39.16669,0,9.219,11.1
2018-08-18,383.14656,39.0141,0,9.029,11.1
2018-08-19,381.52908,38.8494,0,7.573,11.1
2018-08-20,379.81758,38.67513,0,5.164,10.7
2018-08-21,377.89954,38.47982,0,5.54,10.1
2018-08-22,376.35086,38.32212,0,6.373,9.02
2018-08-23,374.88022,38.17238,0,8.091,9.1
2018-08-24,373.29059,38.01051,0,6.475,9.1
2018-08-25,371.88663,37.86755,9.1,8.957,8.69
2018-08-26,370.31794,37.70782,0.6,10.96,7.93
2018-08-27,368.79004,37.55224,0,9.602,7.1
2018-08-28,367.26946,37.39741,0,6.976,7.1
2018-08-29,366.0218,37.27036,0,8.259,7.1
2018-08-30,364.64143,37.12981,0.1,7.718,6.71
2018-08-31,363.29206,36.99241,0,7.941,6.6
2018-09-01,361.93423,36.85414,0,7.58,6.6
2018-09-02,360.62482,36.72081,0,9.939,6.6
2018-09-03,359.52643,36.60897,0,9.183,6.6
2018-09-04,358.05565,36.45921,0.3,5.359,6.6
2018-09-05,357.22913,36.37504,18.5,12.805,7.6
2018-09-06,356.11213,36.26131,0,9.624,7.6
2018-09-07,354.86544,36.13436,0,9.31,9.1
2018-09-08,353.42627,35.98782,0,7.999,9.1
2018-09-09,352.05143,35.84782,0,7.441,9.1
2018-09-10,350.59433,35.69945,0,6.791,9.1
2018-09-11,349.04286,35.54147,0,6.784,9.1
2018-09-12,347.45542,35.37983,0,7.781,9.1
2018-09-13,345.58843,35.18972,0,8.76,9.1
2018-09-14,344.05552,35.03364,1.65,8.068,9.1
2018-09-15,343.69463,34.99689,12.1,18.372,8.62
2018-09-16,343.19208,34.94572,4.6,17.021,8.1
2018-09-17,342.4984,34.87508,0,13.503,6.85
2018-09-18,342.03992,34.8284,6.4,15.259,5.6
2018-09-19,341.34296,34.75743,1.3,15.77,5.6
2018-09-20,340.53608,34.67527,0,13.782,5.6
2018-09-21,339.95363,34.61596,5.4,13.223,5.03
2018-09-22,339.02085,34.52098,0,10.875,4.6
2018-09-23,337.76011,34.3926,0.1,7.68,4.6
2018-09-24,336.81599,34.29647,0,10.938,4.6
2018-09-25,335.67426,34.18021,0,9.516,4.6
2018-09-26,334.63154,34.07403,0,10.346,5.84
2018-09-27,333.42398,33.95107,1.9,10.243,5.85
2018-09-28,332.21001,33.82746,0.5,10.095,7.82
2018-09-29,331.1511,33.71964,0.2,11.672,7.85
2018-09-30,329.75714,33.5777,0.1,9.513,9.35
2018-10-01,332.49942,33.85693,36.2,54.801,9.35
2018-10-02,332.98062,33.90593,12.55,30.062,8.13
2018-10-03,332.39271,33.84606,0,17.001,6.77
2018-10-04,332.25789,33.83234,3,20.741,6.3
2018-10-05,331.27145,33.73189,0,10.377,6.1
2018-10-06,330.17517,33.62026,0,8.298,6.1
2018-10-07,329.74322,33.57628,11,16.441,6.1
2018-10-08,329.24925,33.52598,1.1,13.677,6.1
2018-10-09,331.38385,33.74334,28.4,45.59,5.68
2018-10-10,332.61841,33.86904,7.8,35.033,4.03
2018-10-11,334.14261,34.02425,5.9,36.291,2.34
2018-10-12,334.92789,34.10421,1.2,26.381,2.1
2018-10-13,335.15765,34.12761,4.4,20.253,2.1
2018-10-14,335.76319,34.18926,2.7,24.502,2.1
2018-10-15,336.63809,34.27835,9.7,25.769,2.1
2018-10-16,337.49383,34.36549,6.4,29.478,2.1
2018-10-17,337.95994,34.41295,3.2,23.32,2.14
2018-10-18,339.89767,34.61026,27.5,42.437,2.93
2018-10-19,340.62769,34.68459,1.8,26.645,2.1
2018-10-20,341.12546,34.73528,0.7,22.99,1.69
2018-10-21,340.82452,34.70464,0,13.666,1.6
2018-10-22,340.29693,34.65091,0,10.48,1.6
2018-10-23,339.61233,34.5812,0,10.515,1.66
2018-10-24,338.55234,34.47327,0,8.63,3.68
2018-10-25,338.01343,34.4184,10,20.091,5.6
2018-10-26,338.07457,34.42462,6.1,21.362,5.6
2018-10-27,338.65472,34.4837,10.9,27.746,4.42
2018-10-28,339.54434,34.57428,2.3,30.193,4.1
2018-10-29,340.06044,34.62683,0,25.023,4.1
2018-10-30,339.5341,34.57324,0,13.862,4.1
2018-10-31,338.92925,34.51165,0,13.364,4.1
2018-11-01,338.26485,34.444,0.7,12.75,4.1
2018-11-02,337.25192,34.34085,0.1,8.518,4.1
2018-11-03,336.39456,34.25355,0,10.441,4.1
2018-11-04,336.62681,34.2772,8.8,23.509,4.1
2018-11-05,336.91839,34.30689,0.3,23.119,4.1
2018-11-06,336.72245,34.28694,0,17.995,4.1
2018-11-07,336.20241,34.23399,0.2,13.997,4.1
2018-11-08,336.93014,34.30809,8.25,26.956,4.1
2018-11-09,337.09561,34.32494,3.3,22.126,4.1
2018-11-10,337.18249,34.33378,2,25.51,4.1
2018-11-11,336.98665,34.31384,1.7,24.726,4.1
2018-11-12,337.45625,34.36166,7.8,33.388,4.1
2018-11-13,337.60781,34.37709,5.5,25.731,4.1
2018-11-14,337.56604,34.37284,0,21.259,4.1
2018-11-15,336.97831,34.31299,0,15.079,4.1
2018-11-16,336.3252,34.24649,0.3,13.913,4.1
2018-11-17,335.83016,34.19608,0,13.099,4.1
2018-11-18,335.3594,34.14815,0,12.224,4.1
2018-11-19,338.35375,34.45305,36.4,52.679,4.1
2018-11-20,339.92586,34.61313,4.4,37.377,4.1
2018-11-21,340.42139,34.66359,0.1,24.03,2.88
2018-11-22,339.89433,34.60992,0,16.58,2.6
2018-11-23,342.11132,34.83567,18.2,45.963,2.6
2018-11-24,344.01295,35.0293,16.4,42.152,2.6
2018-11-25,346.10742,35.24257,11.4,43.071,2.6
2018-11-26,348.10906,35.44639,2.7,41.755,2.6
2018-11-27,349.42808,35.5807,0.1,33.589,1.76
2018-11-28,351.12747,35.75374,0,38.663,1.6
2018-11-29,352.89067,35.93328,1.2,40.314,1.6
2018-11-30,353.07555,35.9521,2.1,23.07,1.6
2018-12-01,361.50026,36.80995,67.3,116.119,1.6
2018-12-02,368.12804,37.48483,3.75,95.963,1.6
2018-12-03,372.19871,37.89933,0.5,65.739,0.96
2018-12-04,374.54951,38.1387,0,44.965,0.6
2018-12-05,375.59509,38.24517,0,28.439,0.6
2018-12-06,376.20419,38.30719,0,26.013,0.61
2018-12-07,376.76242,38.36403,0,24.691,2.32
2018-12-08,376.84345,38.37228,0.1,19.321,2.39
2018-12-09,376.48459,38.33574,0,14.25,4.73
2018-12-10,375.53962,38.23952,0,13.913,9.6
2018-12-11,374.57764,38.14157,0,15.481,9.6
2018-12-12,373.37988,38.0196,0,14.905,9.6
2018-12-13,371.96476,37.87551,0,10.57,7.12
2018-12-14,371.26364,37.80412,2.6,16.325,4.6
2018-12-15,370.04446,37.67997,0,11.711,4.6
2018-12-16,369.00873,37.57451,0,13.079,4.6
2018-12-17,368.39894,37.51242,6.1,17.34,4.6
2018-12-18,370.39103,37.71526,25.5,49.984,4.6
2018-12-19,374.15113,38.09814,29.8,69.265,4.6
2018-12-20,376.36768,38.32384,0,46.676,3.57
2018-12-21,377.46328,38.4354,0.3,35.49,2.6
2018-12-22,376.80786,38.36866,0.6,17.258,2.6
2018-12-23,377.61276,38.45062,13.8,33.223,2.6
2018-12-24,379.03584,38.59552,10.6,37.37,2.6
2018-12-25,382.46617,38.94482,12.9,60.852,2.6
2018-12-26,384.75674,39.17806,1,44.098,2.6
2018-12-27,385.35161,39.23863,0.5,28.57,2.6
2018-12-28,386.1358,39.31848,0,31.015,2.6
2018-12-29,386.86204,39.39243,3.9,28.931,2.6
2018-12-30,387.58043,39.46558,0,27.824,2.6
2018-12-31,387.82909,39.4909,0,21.495,2.68
2019-01-01,387.53323,39.46078,0,22.427,7.48
2019-01-02,387.78377,39.48629,9.05,25.298,7.6
2019-01-03,387.22001,39.42888,0.1,20.65,7.6
2019-01-04,387.21733,39.42861,7.2,25.221,5.85
2019-01-05,392.74835,39.99181,44.5,85.133,2.13
2019-01-06,397.89717,40.51609,6.1,77.897,1.6
2019-01-07,401.35623,40.86831,1.3,58.965,1.6
2019-01-08,403.45351,41.08187,5.1,45.592,1.6
2019-01-09,406.10226,41.35158,20.2,51.597,1.6
2019-01-10,406.24459,41.36607,0.8,23.234,1.6
2019-01-11,406.57367,41.39958,1,25.481,1.6
2019-01-12,407.27707,41.4712,2.4,29.248,1.6
2019-01-13,407.43365,41.48715,0.9,21.537,1.6
2019-01-14,407.48142,41.49201,0,19.725,1.6
2019-01-15,407.13861,41.4571,0,18.777,1.6
2019-01-16,406.7717,41.41974,0.2,19.121,4.1
2019-01-17,408.52227,41.598,13.6,45.412,4.1
2019-01-18,410.89198,41.83929,12.7,54.395,6.1
2019-01-19,412.49526,42.00255,2.1,43.742,4.66
2019-01-20,412.59429,42.01263,5.4,24.695,3.1
2019-01-21,415.17023,42.27493,36.7,51.314,3.1
2019-01-22,416.57266,42.41773,0.3,39.603,3.1
2019-01-23,416.58325,42.41881,0,24.268,3.1
2019-01-24,416.71319,42.43204,2.5,24.639,3.1
2019-01-25,417.48697,42.51083,6.5,31.873,3.1
2019-01-26,421.39495,42.90876,39.2,65.38,2.58
2019-01-27,424.9847,43.27429,4,61.317,1.6
2019-01-28,425.6871,43.34581,0.7,28.858,1.6
2019-01-29,425.71451,43.3486,0,23.235,1.6
2019-01-30,425.53696,43.33053,0.1,20.971,1.6
2019-01-31,425.12709,43.28879,0.1,16.788,1.6
2019-02-01,424.74364,43.24974,0,16.275,1.73
2019-02-02,423.69088,43.14255,0,16.369,7.6
2019-02-03,422.50029,43.02132,0,15.315,7.6
2019-02-04,422.73537,43.04525,13.6,28.184,7.6
2019-02-05,422.68202,43.03982,6.8,25.766,7.66
2019-02-06,421.76958,42.94691,1.8,21.654,9.6
2019-02-07,430.20946,43.80631,49,124.823,6.91
2019-02-08,434.02466,44.19479,0,68.593,3.98
2019-02-09,436.25643,44.42204,0,48.379,3.1
2019-02-10,436.46104,44.44288,0,25.472,3.1
2019-02-11,436.78358,44.47572,0,25.309,3.1
2019-02-12,436.68085,44.46526,9.1,21.943,3.1
2019-02-13,437.52917,44.55164,11.5,33.641,3.1
2019-02-14,437.69526,44.56855,2.8,24.539,3.1
2019-02-15,438.30001,44.63013,0,29.658,3.1
2019-02-16,442.17168,45.02436,39.6,66.414,3.1
2019-02-17,445.45981,45.35918,19.45,56.554,1.44
2019-02-18,447.34766,45.55141,0.2,41.312,1.1
2019-02-19,448.63674,45.68267,0.1,37.81,1.1
2019-02-20,448.87158,45.70659,0.2,25.724,1.1
2019-02-21,449.6314,45.78395,3.5,29.101,1.1
2019-02-22,450.50733,45.87315,5.4,30.337,1.1
2019-02-23,453.32304,46.15986,15.3,52.59,1.1
2019-02-24,454.02373,46.23121,0,28.145,1.1
2019-02-25,454.59066,46.28893,0.1,27.662,1.1
2019-02-26,457.20551,46.55519,32.2,51.785,1.1
2019-02-27,461.10335,46.95209,13.7,63.724,1.1
2019-02-28,463.27202,47.17292,11.8,46.183,1.1
2019-03-01,467.5231,47.60579,19.7,67.851,1.1
2019-03-02,473.8383,48.24883,11.6,93.925,1.1
2019-03-03,479.746,48.85039,20.3,93.105,1.1
2019-03-04,486.51971,49.54013,9.5,95.452,1.1
2019-03-05,492.12359,50.11074,11.35,84.303,1.1
2019-03-06,495.44534,50.44898,9.1,57.311,1.1
2019-03-07,499.12379,50.82354,3.7,63.28,1.1
2019-03-08,502.73024,51.19077,7.9,62.375,1.1
2019-03-09,505.69443,51.4926,0.3,55.855,1.1
2019-03-10,506.90795,51.61617,0,35.831,1.1
2019-03-11,508.75356,51.8041,9.5,42.079,1.1
2019-03-12,510.95661,52.02843,1.2,46.52,1.1
2019-03-13,513.24533,52.26148,10.7,46.666,1.1
2019-03-14,515.29938,52.47063,6.4,45.554,1.1
2019-03-15,517.61224,52.70614,9.5,48.35,1.1
2019-03-16,520.39142,52.98913,7.3,53.546,1.1
2019-03-17,523.04025,53.25885,1.6,52.181,1.1
2019-03-18,529.67477,53.93441,13.3,96.159,1.1
2019-03-19,532.44708,54.2167,0.5,53.895,1.1
2019-03-20,535.5191,54.52952,11.1,56.365,1.1
2019-03-21,537.41818,54.72289,0.7,42.519,1.1
2019-03-22,538.97259,54.88117,0.5,36.713,1.1
2019-03-23,539.80552,54.96598,0.3,30.848,1.1
2019-03-24,540.69871,55.05693,0,31.459,1.1
2019-03-25,541.73794,55.16275,0,32.874,1.11
2019-03-26,542.25386,55.21529,0.1,28.597,2.6
2019-03-27,542.54175,55.2446,0.1,25.697,2.62
2019-03-28,542.70527,55.26125,0,25.796,4.1
2019-03-29,542.73859,55.26464,0,24.349,4.1
2019-03-30,542.39071,55.22922,0,20.743,4.1
2019-03-31,542.42883,55.2331,0,23.977,4.1
2019-04-01,541.9429,55.18362,0,17.516,4.1
2019-04-02,541.94211,55.18354,0,24.553,4.1
2019-04-03,541.65528,55.15433,0,20.382,4.1
2019-04-04,540.96112,55.08365,0,16.84,4.14
2019-04-05,540.43288,55.02986,0,19.723,5.1
2019-04-06,540.30165,55.0165,0.1,22.4,5.1
2019-04-07,542.81858,55.27279,30.45,52.585,5.1
2019-04-08,545.18925,55.51418,11,49.043,4.19
2019-04-09,550.32629,56.03727,14.2,81.056,3.6
2019-04-10,553.03919,56.31351,2.4,50.81,2.83
2019-04-11,554.02201,56.41358,0,34.268,2.6
2019-04-12,554.68015,56.4806,0.1,30.867,2.48
2019-04-13,554.8591,56.49882,0.2,25.8,2.68
2019-04-14,555.8175,56.59641,5.4,36.075,4.6
2019-04-15,561.2651,57.15111,24.4,81.737,3.41
2019-04-16,563.55735,57.38452,0,49.514,3.1
2019-04-17,566.59088,57.69342,14.8,58.204,3.1
2019-04-18,568.19798,57.85706,0,41.736,3.1
2019-04-19,569.67201,58.00715,0,40.182,3.1
2019-04-20,570.22649,58.06361,0.1,27.727,3.1
2019-04-21,570.94069,58.13634,0,30.173,3.13
2019-04-22,571.88436,58.23243,0,31.601,4.6
2019-04-23,571.91486,58.23553,0,23.831,4.62
2019-04-24,571.67685,58.2113,10.3,23.532,7.6
2019-04-25,571.78359,58.22217,0,27.753,7.6
2019-04-26,571.82771,58.22666,2.8,27.957,7.6
2019-04-27,572.61363,58.30669,9.8,34.829,6
2019-04-28,572.45977,58.29102,0,23.383,4.6
2019-04-29,576.00374,58.65188,26.2,64.931,4.6
2019-04-30,576.53947,58.70644,0,28.189,3.6
2019-05-01,576.45706,58.69804,0,20.462,3.1
2019-05-02,576.69135,58.7219,0,24.217,3.1
2019-05-03,576.75223,58.7281,0,23.042,3.1
2019-05-04,576.80319,58.73329,1.65,23.584,3.16
2019-05-05,576.52277,58.70474,0.3,20.785,5.1
2019-05-06,576.83665,58.7367,0.1,26.486,5.1
2019-05-07,576.55392,58.70791,0.4,19.919,5.1
2019-05-08,576.64383,58.71706,0.1,23.531,5.1
2019-05-09,576.25767,58.67774,0,18.807,5.1
2019-05-10,575.86085,58.63734,0,19.254,5.1
2019-05-11,575.13231,58.56315,0,16.784,5.1
2019-05-12,575.06516,58.55631,0,23.782,5.1
2019-05-13,574.91143,58.54066,1,22.139,5.1
2019-05-14,574.83552,58.53293,0,25.007,5.1
2019-05-15,574.40606,58.4892,0,21.304,5.1
2019-05-16,573.47456,58.39435,0.1,16.952,5.16
2019-05-17,572.79306,58.32496,2.1,18.509,6.6
2019-05-18,573.07077,58.35323,9.2,29.54,6.6
2019-05-19,573.63152,58.41033,3.8,32.596,6.6
2019-05-20,573.87009,58.43462,2.9,28.72,6.6
2019-05-21,573.7528,58.42268,0.3,23.647,4.14
2019-05-22,573.39696,58.38645,0.5,21.29,3.6
2019-05-23,572.64833,58.31022,0.1,17.588,3.6
2019-05-24,572.04315,58.2486,0.3,20.251,3.6
2019-05-25,571.60506,58.20399,5,20.487,3.64
2019-05-26,570.39586,58.08086,0,13.595,6.1
2019-05-27,569.70157,58.01016,0.25,17.238,6.1
2019-05-28,569.07828,57.9467,0.15,22.962,6.1
2019-05-29,569.07702,57.94657,7.7,28.241,6.12
2019-05-30,568.32469,57.86996,0.4,23.076,7.1
2019-05-31,567.02426,57.73754,0.9,12.172,7.1
2019-06-01,566.97303,57.73233,0.8,26.322,7.1
2019-06-02,566.12299,57.64577,0.35,14.641,7.1
2019-06-03,568.54112,57.892,18.8,50.656,7.1
2019-06-04,570.56495,58.09808,11.8,45.21,5.49
2019-06-05,570.67504,58.10929,0.4,23.034,4.6
2019-06-06,570.43679,58.08503,0,17.937,4.14
2019-06-07,569.0574,57.94457,0.2,5.936,3.6
2019-06-08,569.34375,57.97373,0.2,25.743,3.7
2019-06-09,568.74157,57.91241,0.3,19.372,6.1
2019-06-10,568.23563,57.86089,0.1,17.092,6.1
2019-06-11,567.58349,57.79449,0.1,17.007,6.12
2019-06-12,566.66298,57.70076,0,14.634,7.1
2019-06-13,566.07492,57.64088,0.2,19.008,7.1
2019-06-14,565.18565,57.55033,0.1,14.81,7.1
2019-06-15,564.32021,57.4622,0,15.985,7.1
2019-06-16,563.42848,57.3714,0,15.048,7.1
2019-06-17,562.62226,57.28931,0,16.09,7.1
2019-06-18,561.33159,57.15789,0,14.317,7.1
2019-06-19,560.77093,57.1008,0.1,23.393,7.1
2019-06-20,559.31854,56.95291,0,12.515,7.11
2019-06-21,557.92779,56.81129,0,12.717,7.6
2019-06-22,556.48895,56.66478,0,13.218,7.6
2019-06-23,555.01833,56.51503,0,12.7,7.6
2019-06-24,553.67894,56.37865,0,13.485,7.6
2019-06-25,552.13219,56.22115,0,12.917,7.6
2019-06-26,550.51219,56.05619,0,11.454,7.6
2019-06-27,548.90901,55.89295,0,12.214,7.6
2019-06-28,547.27497,55.72656,0,11.767,7.61
2019-06-29,545.80332,55.57671,0,14.386,8.1
2019-06-30,544.27838,55.42143,0.1,12.51,8.1
2019-07-01,542.83165,55.27412,0.1,12.908,8.1
2019-07-02,541.36673,55.12495,0.05,14.63,8.1
2019-07-03,539.61193,54.94627,0,11.443,8.6
2019-07-04,538.05077,54.7873,3.1,14.698,8.6
2019-07-05,546.05671,55.60251,71.8,121.291,7.31
2019-07-06,550.92115,56.09784,2.7,79.97,3.72
2019-07-07,551.3215,56.1386,0,28.966,3.1
2019-07-08,550.70907,56.07624,0,16.663,3.1
2019-07-09,550.38917,56.04367,0,21.201,3.1
2019-07-10,549.23531,55.92618,0.1,11.382,3.1
2019-07-11,548.72177,55.87388,0.1,19.439,3.1
2019-07-12,547.83509,55.7836,0.1,17.202,5.1
2019-07-13,546.63583,55.66148,0.1,14.242,5.14
2019-07-14,545.29562,55.52501,0,13.331,7.1
2019-07-15,544.00918,55.39402,0.1,13.473,7.1
2019-07-16,544.3619,55.42994,7.5,33.789,7.1
2019-07-17,543.66752,55.35923,0,20.108,7.1
2019-07-18,542.74287,55.26508,0,14.438,6.71
2019-07-19,541.70228,55.15912,0,11.833,6.6
2019-07-20,540.82112,55.0694,0,13.838,6.56
2019-07-21,539.77833,54.96321,0.1,11.908,6.6
2019-07-22,538.87599,54.87133,0,12.168,6.6
2019-07-23,537.78898,54.76065,0,12.214,6.6
2019-07-24,536.64885,54.64455,0.1,10.712,6.6
2019-07-25,535.74254,54.55227,0.1,9.361,6.6
2019-07-26,534.57241,54.43312,0,10.435,6.6
2019-07-27,533.6493,54.33912,0.2,12.487,6.6
2019-07-28,532.62854,54.23518,0.1,10.402,6.6
2019-07-29,531.65693,54.13625,0.2,10.994,6.62
2019-07-30,530.69143,54.03794,0.6,11.39,6.6
2019-07-31,530.22917,53.99087,5.2,18.494,6.6
2019-08-01,529.26115,53.8923,0.2,15.007,7.08
2019-08-02,528.06492,53.77049,0.05,10.891,7.1
2019-08-03,527.37955,53.7007,4.9,16.378,7.1
2019-08-04,526.88535,53.65038,0.6,15.509,7.1
2019-08-05,526.01703,53.56196,3.5,13.405,7.1
2019-08-06,524.96429,53.45477,0,11.103,7.1
2019-08-07,523.93677,53.35014,0.1,12.23,7.1
2019-08-08,522.89552,53.24411,0,12.721,7.1
2019-08-09,521.70252,53.12263,0,11.155,7.1
2019-08-10,520.55519,53.00581,0,12.43,7.1
2019-08-11,519.2059,52.86841,0.1,10.889,8.1
2019-08-12,518.03092,52.74877,0,9.85,8.1
2019-08-13,516.71423,52.6147,0,10.823,8.1
2019-08-14,515.70389,52.51182,0.2,13.324,8.1
2019-08-15,514.61906,52.40136,0.2,9.32,8.1
2019-08-16,513.33269,52.27037,0,9.305,8.1
2019-08-17,512.01861,52.13657,0,10.332,8.1
2019-08-18,510.60121,51.99224,0,9.776,8.1
2019-08-19,509.34475,51.8643,0,10.57,8.1
2019-08-20,508.69108,51.79774,3,17.235,8.1
2019-08-21,507.62319,51.689,0.1,12.678,8.1
2019-08-22,506.27444,51.55166,0,10.542,8.1
2019-08-23,505.02237,51.42417,0,11.658,8.1
2019-08-24,503.64867,51.28429,0.3,9.47,8.1
2019-08-25,502.47654,51.16494,0,11.688,8.1
